name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Bernard James,52,0.251,0.25,0.6729999999999999,0.047,0.08,0.667,2011-12
Okaro White,31,0.262,0.25,0.556,0.073,0,0,2011-12
Xavier Gibson,29,0.245,0.27699999999999997,0.667,0.031,0.045,0.5,2011-12
Jon Kreft,12,0.191,0.174,0.444,0.081,0.125,0.667,2011-12
Michael Snaer,11,0.087,0.057,0.375,0.024,0.043,0.667,2011-12
Terrance Shannon,6,0.182,0.16699999999999998,0.5,0.154,0.14300000000000002,0.5,2011-12
Luke Loucks,5,0.05,0.065,0.667,0.019,0.053,1,2011-12
Deividas Dulkys,5,0.114,0.048,0.25,0.034,0,0,2011-12
Jeff Peterson,1,0.022000000000000002,0,0,0,0,NA,2011-12
Terry Whisnant,1,0.111,0.16699999999999998,1,0,0,NA,2011-12
Ian Miller,1,0.022000000000000002,0,0,0,0,NA,2011-12
Total,154,0.175,0.175,0.59,0.035,0.043,0.474,2011-12
