name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Perry,38,0.217,0.207,0.514,0.049,0.08,0.667,2013-14
John Egbunu,32,0.222,0.225,0.625,0,NA,NA,2013-14
Martino Brock,18,0.124,0.096,0.47100000000000003,0.012,0.03,1,2013-14
Corey Allen Jr,8,0.059000000000000004,0.067,0.5710000000000001,0,0,NA,2013-14
Zach LeDay,8,0.222,0.235,0.5,0,0,NA,2013-14
Victor Rudd,6,0.038,0.023,0.33299999999999996,0,0,NA,2013-14
Javontae Hawkins,4,0.081,0.1,0.667,0.04,0,0,2013-14
Shemiye McLendon,1,0,0,NA,0.019,0,0,2013-14
Musa Abdul-Aleem,1,0.083,0,0,0,0,NA,2013-14
Anthony Collins,1,0.14300000000000002,0,0,0,0,NA,2013-14
Total,117,0.129,0.12300000000000001,0.527,0.012,0.017,0.5,2013-14
