name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cameron Krutwig,356,0.586,0.565,0.618,0.6679999999999999,0.5920000000000001,0.371,0.409,0.33299999999999996,0.011000000000000001,0,NA,0.326,0.69,2019-20
Tate Hall,295,0.581,0.5760000000000001,0.373,0.627,0.6809999999999999,0.166,0.28600000000000003,0.214,0.461,0.426,0.966,0.386,0.579,2019-20
Lucas Williamson,221,0.5700000000000001,0.5479999999999999,0.276,0.672,0.537,0.127,0.5,0.28600000000000003,0.597,0.33299999999999996,1,0.294,0.6920000000000001,2019-20
Marquise Kennedy,214,0.5760000000000001,0.5579999999999999,0.584,0.624,0.244,0.182,0.33299999999999996,0.077,0.23399999999999999,0.38,0.737,0.40700000000000003,0.632,2019-20
Keith Clemons,170,0.597,0.568,0.28800000000000003,0.51,0.28,0.235,0.4,0.312,0.47600000000000003,0.457,0.73,0.47600000000000003,0.691,2019-20
Aher Uguak,120,0.5630000000000001,0.529,0.675,0.63,0.627,0.16699999999999998,0.4,0.125,0.158,0.158,1,0.7170000000000001,0.628,2019-20
Jalon Pipkins,87,0.496,0.46,0.33299999999999996,0.586,0.588,0.195,0.294,0.4,0.47100000000000003,0.293,1,0.35600000000000004,0.677,2019-20
Paxson Wojcik,48,0.594,0.604,0.312,0.8,0.33299999999999996,0.292,0.35700000000000004,0,0.396,0.42100000000000004,1,0.146,0.429,2019-20
Frank Agunanne,38,0.602,0.605,0.737,0.643,0.778,0.263,0.5,0.4,0,NA,NA,0.289,0.545,2019-20
Bruno Skokna,32,0.496,0.43799999999999994,0.375,0.75,0.222,0.156,0.4,0,0.469,0.133,1,0.281,0.889,2019-20
Tom Welch,28.999999999999996,0.644,0.621,0.655,0.632,0.41700000000000004,0.138,0.75,0,0.207,0.33299999999999996,1,0.655,0.684,2019-20
Will Alcock,2,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2019-20
Sami Ismail,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2019-20
Jake Baughman,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2019-20
Total,1614.9999999999998,0.5750000000000001,0.5539999999999999,0.466,0.637,0.52,0.222,0.387,0.259,0.312,0.36700000000000005,0.9079999999999999,0.38799999999999996,0.65,2019-20
