name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Scott RaySean,18,0.264,0.24100000000000002,0.5,0.129,0.3,0.75,2018-19,FGCU
Brady Ernst,16,0.262,0.28600000000000003,0.75,0,0,NA,2018-19,FGCU
Brian Thomas,15,0.24100000000000002,0.244,0.769,0.154,0.25,0.5,2018-19,FGCU
Zach Scott,8,0.114,0.114,0.5,0,0,NA,2018-19,FGCU
Troy Baxter Jr,7,0.096,0.079,0.6,0,0,NA,2018-19,FGCU
Schadrac Casimir,5,0.012,0,0,0.053,0,0,2018-19,FGCU
Christian Carlyle,5,0.031,0.031,0.667,0.028999999999999998,0,0,2018-19,FGCU
Ricky Doyle,4,0.235,0.111,0.25,0,0,NA,2018-19,FGCU
Caleb Catto,2,0,0,NA,0.154,0,0,2018-19,FGCU
Dinero Mercurius,1,0.013000000000000001,0.023,1,0,0,NA,2018-19,FGCU
Total,81,0.091,0.092,0.615,0.034,0.039,0.33299999999999996,2018-19,FGCU
