name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Schadrac Casimir,279,0.6669999999999999,0.613,0.308,0.581,0.34,0.136,0.263,0,0.556,0.47700000000000004,0.8109999999999999,0.444,0.879,2018-19
Dinero Mercurius,241,0.5780000000000001,0.5479999999999999,0.324,0.564,0.318,0.05,0.33299999999999996,0,0.627,0.371,0.946,0.32799999999999996,0.7340000000000001,2018-19
Zach Scott,227,0.537,0.515,0.308,0.5,0.28600000000000003,0.203,0.28300000000000003,0.385,0.489,0.414,0.9129999999999999,0.21600000000000003,0.7140000000000001,2018-19
Christian Carlyle,210,0.522,0.502,0.467,0.6629999999999999,0.446,0.324,0.309,0.28600000000000003,0.21,0.295,0.846,0.381,0.6,2018-19
Troy Baxter Jr,208,0.49699999999999994,0.478,0.25,0.731,0.526,0.26,0.33299999999999996,0.33299999999999996,0.49,0.284,0.862,0.17800000000000002,0.6759999999999999,2018-19
Scott RaySean,118,0.462,0.45799999999999996,0.449,0.547,0.31,0.263,0.32299999999999995,0.2,0.28800000000000003,0.294,0.9,0.22899999999999998,0.48100000000000004,2018-19
Caleb Catto,118,0.523,0.517,0.381,0.622,0.46399999999999997,0.11,0.231,0.33299999999999996,0.508,0.33299999999999996,1,0.14400000000000002,0.588,2018-19
Haanif Cheatham,108,0.52,0.491,0.565,0.59,0.16699999999999998,0.231,0.2,0,0.204,0.364,0.625,0.37,0.65,2018-19
Decardo Day,95,0.496,0.46299999999999997,0.4,0.526,0.35,0.21100000000000002,0.3,0.33299999999999996,0.389,0.324,0.667,0.442,0.619,2018-19
Brady Ernst,72,0.614,0.625,0.847,0.6890000000000001,0.619,0.153,0.273,0,0,NA,NA,0.6809999999999999,0.551,2018-19
Brian Thomas,67,0.604,0.672,0.8059999999999999,0.759,0.634,0.19399999999999998,0.308,0.75,0,NA,NA,0.418,0.25,2018-19
Ricky Doyle,32,0.492,0.469,0.531,0.529,0.444,0.469,0.4,0.667,0,NA,NA,0.5,0.562,2018-19
Dolan Mahoney,5,0.3,0.3,0,NA,NA,0,NA,NA,1,0.2,1,0,NA,2018-19
Kyle Hoffman,4,0,0,0,NA,NA,0.25,0,NA,0.75,0,NA,0,NA,2018-19
Ryan Rocuant,3,0,0,0.33299999999999996,0,NA,0.667,0,NA,0,NA,NA,0,NA,2018-19
"ALDERSON,DYLAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Total,1787,0.552,0.528,0.4,0.612,0.414,0.195,0.295,0.282,0.405,0.37200000000000005,0.87,0.32899999999999996,0.6679999999999999,2018-19
