shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36,0.584,0.14800000000000002,0.685,2018-19
2pt Jumpers,0.233,0.354,0.047,0.371,2018-19
3pt Shots,0.40700000000000003,0.366,0.006,0.369,2018-19
