name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Tobey,32,0.284,0.278,0.517,0.03,0.068,1,2013-14
Akil Mitchell,27,0.16399999999999998,0.159,0.619,0.10300000000000001,0.13,0.5,2013-14
Darion Atkins,18,0.259,0.20600000000000002,0.5,0.10300000000000001,0.091,0.25,2013-14
Anthony Gill,16,0.136,0.156,0.8,0.013000000000000001,0.028999999999999998,1,2013-14
Justin Anderson,9,0.083,0.073,0.5,0.048,0.08,0.667,2013-14
Malcolm Brogdon,7,0.04,0.062,0.8,0.008,0,0,2013-14
Joe Harris,6,0.046,0.040999999999999995,0.5,0.027999999999999997,0.036000000000000004,0.5,2013-14
Evan Nolte,1,0.1,0.2,1,0,0,NA,2013-14
Teven Jones,1,0,0,NA,0.1,0,0,2013-14
London Perrantes,1,0,0,NA,0.024,0,0,2013-14
Total,118,0.13,0.136,0.6,0.037000000000000005,0.048,0.5,2013-14
