name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Ian DuBose,399,0.557,0.495,0.426,0.5820000000000001,0.263,0.228,0.341,0.032,0.34600000000000003,0.326,0.37799999999999995,0.501,0.775,2019-20,HoustonBaptist
Jalon Gates,345,0.587,0.5479999999999999,0.165,0.544,0.19399999999999998,0.168,0.44799999999999995,0.231,0.667,0.38299999999999995,0.75,0.235,0.889,2019-20,HoustonBaptist
Myles Pierre,206,0.49300000000000005,0.45899999999999996,0.369,0.5,0.21100000000000002,0.29600000000000004,0.361,0.091,0.335,0.33299999999999996,0.826,0.34,0.6709999999999999,2019-20,HoustonBaptist
Qon Murphy,190,0.47000000000000003,0.426,0.305,0.44799999999999995,0.308,0.374,0.31,0.091,0.321,0.361,0.818,0.321,0.721,2019-20,HoustonBaptist
Benjamin Uloko,137,0.615,0.591,0.693,0.684,0.615,0.307,0.381,0.625,0,NA,NA,0.39399999999999996,0.7040000000000001,2019-20,HoustonBaptist
Ty Dalton,110.00000000000001,0.537,0.514,0.5,0.509,0.321,0.264,0.31,0.222,0.23600000000000002,0.5,0.9229999999999999,0.355,0.6409999999999999,2019-20,HoustonBaptist
Ryan Gomes,102,0.503,0.461,0.588,0.633,0.737,0.402,0.22,0.667,0.01,0,NA,0.441,0.667,2019-20,HoustonBaptist
Philip McKenzie,89,0.502,0.444,0.618,0.564,0.419,0.326,0.24100000000000002,0.429,0.055999999999999994,0.2,1,0.461,0.732,2019-20,HoustonBaptist
Jackson Stent,77,0.62,0.604,0.33799999999999997,0.8079999999999999,0.5710000000000001,0.195,0.4,0.5,0.46799999999999997,0.361,0.9229999999999999,0.429,0.667,2019-20,HoustonBaptist
Noah Thomasson,67,0.601,0.56,0.32799999999999996,0.591,0.308,0.433,0.483,0.071,0.239,0.43799999999999994,0.7140000000000001,0.40299999999999997,0.778,2019-20,HoustonBaptist
Zach Iyeyemi,37,0.505,0.405,0.6759999999999999,0.52,0.231,0.324,0.16699999999999998,0.5,0,NA,NA,0.541,0.85,2019-20,HoustonBaptist
Jason Thompson,32,0.601,0.578,0.7190000000000001,0.609,0.5,0.031,0,NA,0.25,0.375,0.667,0.25,0.75,2019-20,HoustonBaptist
Nick Jones,6,0.4320000000000001,0.41700000000000004,0.5,0,NA,0.33299999999999996,0.5,0,0.16699999999999998,1,1,0.33299999999999996,0.5,2019-20,HoustonBaptist
Charles Andre,3,0.33899999999999997,0,0,NA,NA,0,NA,NA,1,0,NA,1,1,2019-20,HoustonBaptist
Total,1800,0.547,0.503,0.40299999999999997,0.575,0.39299999999999996,0.267,0.34299999999999997,0.22399999999999998,0.33,0.364,0.708,0.38,0.747,2019-20,HoustonBaptist
