name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Derrik Smits,26,0.131,0.122,0.652,0.040999999999999995,0.077,0.667,2018-19,Valparaiso
Javon Freeman,16,0.10300000000000001,0.132,0.833,0.027999999999999997,0.038,0.5,2018-19,Valparaiso
Markus Golder,13,0.132,0.14,0.667,0.015,0.045,1,2018-19,Valparaiso
Jaume Sorolla,9,0.225,0.28,0.778,0,0,NA,2018-19,Valparaiso
Ryan Fazekas,7,0.133,0.16699999999999998,1,0.087,0.053,0.25,2018-19,Valparaiso
Mileek McMillan,3,0.136,0.091,0.33299999999999996,0,0,NA,2018-19,Valparaiso
Bakari Evelyn,3,0.018000000000000002,0,0,0.04,0.055999999999999994,0.5,2018-19,Valparaiso
Deion Lavender,3,0.022000000000000002,0.016,0.5,0.015,0,0,2018-19,Valparaiso
John Kiser,1,0.05,0.067,1,0,0,NA,2018-19,Valparaiso
Langston Stalling,1,0.5,NA,0,0,NA,NA,2018-19,Valparaiso
Total,82,0.095,0.10400000000000001,0.682,0.027999999999999997,0.036000000000000004,0.462,2018-19,Valparaiso
