name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kalu Ezikpe,27,0.33799999999999997,0.205,0.375,0.16699999999999998,0.5,0.667,2018-19
Aaron Carver,18,0.281,0.258,0.444,0,0,NA,2018-19
Jason Wade,15,0.147,0.188,0.643,0.067,0,0,2018-19
B.J. Stith,15,0.153,0.16399999999999998,0.6920000000000001,0.009000000000000001,0.013000000000000001,0.5,2018-19
Elbert Robinson III,8,0.22899999999999998,0.24,0.75,0,0,NA,2018-19
Dajour Dickens,8,0.205,0.259,0.875,0,0,NA,2018-19
Ahmad Caver,5,0.028999999999999998,0.040999999999999995,0.75,0,0,NA,2018-19
Xavier Green,5,0.081,0.10300000000000001,0.6,0,0,NA,2018-19
Joe Reece,2,0.667,1,0.5,0,NA,NA,2018-19
Justice Kithcart,2,0.036000000000000004,0,0,0.062,0,0,2018-19
Total,108,0.152,0.154,0.5670000000000001,0.013000000000000001,0.015,0.375,2018-19
