name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Steve McClellan,43,0.37,0.429,0.794,0.129,0.111,0.33299999999999996,2014-15
Joe Boyd,15,0.23800000000000002,0.318,0.7,0.156,0.14300000000000002,0.2,2014-15
Kennedy Esume,14,0.233,0.28600000000000003,0.8,0.062,0.038,0.25,2014-15
Jamar Akoh,9,0.2,0.33299999999999996,1,0.081,0.111,0.33299999999999996,2014-15
Josh Gentry,6,0.081,0.077,0.6,0.025,0,0,2014-15
Moses Morgan,5,0.067,0,0,0.035,0.027999999999999997,0.25,2014-15
Alex Harris,5,0.046,0.037000000000000005,0.5,0,0,NA,2014-15
Sheldon Blackwell,3,0.028999999999999998,0,0,0.083,0.16699999999999998,0.5,2014-15
Jordan Mason,2,0.053,0.071,1,0.031,0.071,1,2014-15
Temjae Singleton,1,0,0,NA,0,0,NA,2014-15
Lanerryl Johnson,1,0,0,NA,0.009000000000000001,0,0,2014-15
Total,104,0.14800000000000002,0.185,0.75,0.044000000000000004,0.038,0.3,2014-15
