shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.265,0.604,0.068,0.647,2014-15,CalSt.Fullerton
2pt Jumpers,0.405,0.39,0.046,0.408,2014-15,CalSt.Fullerton
3pt Shots,0.33,0.38,0,0.38,2014-15,CalSt.Fullerton
