name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Anthony Wright,14,0.155,0.14300000000000002,0.615,0.037000000000000005,0.1,1,2017-18,ClevelandSt.
Stefan Kenic,11,0.114,0.075,0.375,0,0,NA,2017-18,ClevelandSt.
Jamarcus Hairston,11,0.147,0.13699999999999998,0.636,0,0,NA,2017-18,ClevelandSt.
Evan Clayborne,10,0.20800000000000002,0.222,0.6,0,0,NA,2017-18,ClevelandSt.
Kenny Carpenter,6,0.046,0.054000000000000006,0.8,0.01,0,0,2017-18,ClevelandSt.
Bobby Word,4,0.068,0.077,0.667,0.024,0,0,2017-18,ClevelandSt.
Terrell Hales,3,0.14300000000000002,0.111,0.5,0.2,NA,0,2017-18,ClevelandSt.
Tyree Appleby,2,0.013999999999999999,0.013000000000000001,0.5,0,0,NA,2017-18,ClevelandSt.
Derek Sloan,1,0.2,0.5,1,0,NA,NA,2017-18,ClevelandSt.
Dontel Highsmith,1,0.015,0,0,0,0,NA,2017-18,ClevelandSt.
Total,63,0.076,0.077,0.589,0.011000000000000001,0.008,0.25,2017-18,ClevelandSt.
