name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Darius Carter,24,0.17800000000000002,0.18600000000000003,0.688,0.08900000000000001,0.147,0.625,2013-14
Cleanthony Early,19,0.129,0.099,0.5329999999999999,0.047,0.11800000000000001,1,2013-14
Chadrack Lufile,18,0.163,0.14800000000000002,0.643,0.071,0,0,2013-14
Tekele Cotton,13,0.069,0.054000000000000006,0.429,0.065,0.038,0.25,2013-14
Kadeem Coleby,12,0.16699999999999998,0.083,0.28600000000000003,0.11900000000000001,0.14300000000000002,0.4,2013-14
Nick Wiggins,8,0.171,0.14300000000000002,0.5710000000000001,0.033,0,0,2013-14
Ron Baker,7,0.063,0.059000000000000004,0.6,0.034,0,0,2013-14
Fred VanVleet,7,0.04,0.055999999999999994,0.8,0.036000000000000004,0.045,0.5,2013-14
Derail Green,5,0,NA,NA,0.41700000000000004,1,0.4,2013-14
Evan Wessel,5,0.33299999999999996,0.33299999999999996,0.8,0,0,NA,2013-14
Total,118,0.11599999999999999,0.10800000000000001,0.593,0.07,0.08199999999999999,0.429,2013-14
