shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.327,0.507,0.192,0.628,2013-14,WichitaSt.
2pt Jumpers,0.315,0.358,0.092,0.39399999999999996,2013-14,WichitaSt.
3pt Shots,0.358,0.304,0.009000000000000001,0.307,2013-14,WichitaSt.
