name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyson Ward,29,0.133,0.14400000000000002,0.708,0.042,0.039,0.4,2019-20
Sam Griesel,11,0.11900000000000001,0.081,0.375,0.1,0.111,0.33299999999999996,2019-20
Rocky Kreuser,10,0.11599999999999999,0.154,0.8,0,0,NA,2019-20
Tyler Witz,6,0.15,0.14800000000000002,0.667,0,0,NA,2019-20
Tyree Eady,5,0.068,0.069,0.667,0.05,0.062,0.5,2019-20
Maleeck Harden-Hayes,4,0,0,NA,0.375,0.33299999999999996,0.33299999999999996,2019-20
Odell Wilson IV,2,0.25,0.33299999999999996,1,0,NA,NA,2019-20
Vinnie Shahid,1,0.006,0,0,0,0,NA,2019-20
Chris Quayle,1,0,0,NA,0.053,0.2,1,2019-20
Total,69,0.08199999999999999,0.09300000000000001,0.667,0.038,0.040999999999999995,0.429,2019-20
