start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.115,0.5,0.397,0.532,0.179,0.321,0.423,0.364,2011-12,Hartford
"Rebound, 11-30 s",0.24600000000000002,0.44799999999999995,0.314,0.524,0.317,0.34,0.368,0.317,2011-12,Hartford
"Score, 0-10 s",0.039,0.415,0.377,0.55,0.20800000000000002,0.182,0.415,0.273,2011-12,Hartford
"Score, 11-30 s",0.34299999999999997,0.537,0.312,0.5720000000000001,0.32,0.38299999999999995,0.368,0.42700000000000005,2011-12,Hartford
"Steal, 0-10 s",0.07400000000000001,0.6729999999999999,0.6829999999999999,0.768,0.129,0.462,0.188,0.316,2011-12,Hartford
"Steal, 11-30 s",0.028999999999999998,0.41,0.462,0.556,0.179,0.429,0.359,0.14300000000000002,2011-12,Hartford
Transition,0.22899999999999998,0.542,0.48700000000000004,0.642,0.168,0.327,0.345,0.336,2011-12,Hartford
