name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcus Gilbert,348,0.582,0.523,0.313,0.642,0.28600000000000003,0.195,0.41200000000000003,0.214,0.491,0.327,0.7859999999999999,0.529,0.777,2014-15
Tyler Nelson,229,0.599,0.563,0.19699999999999998,0.578,0.462,0.14400000000000002,0.212,0.14300000000000002,0.659,0.424,0.8440000000000001,0.249,0.86,2014-15
Mike Kirkland,215,0.483,0.426,0.474,0.51,0.5379999999999999,0.363,0.33299999999999996,0.5379999999999999,0.163,0.257,1,0.391,0.75,2014-15
Jerome Segura,162,0.413,0.40399999999999997,0.40700000000000003,0.439,0.138,0.309,0.34,0,0.284,0.28300000000000003,0.9229999999999999,0.191,0.484,2014-15
K.J. Rose,134,0.4,0.35100000000000003,0.537,0.389,0.14300000000000002,0.209,0.14300000000000002,0,0.254,0.294,0.8,0.485,0.585,2014-15
Steve Johnston,115.99999999999999,0.436,0.384,0.10300000000000001,0.583,0.14300000000000002,0.043,0,NA,0.853,0.253,0.84,0.353,0.7070000000000001,2014-15
Amadou Sidibe,111.00000000000001,0.535,0.5,0.6579999999999999,0.575,0.5479999999999999,0.33299999999999996,0.324,0.16699999999999998,0.009000000000000001,1,1,0.37799999999999995,0.69,2014-15
Coleman Johnson,108,0.42100000000000004,0.35200000000000004,0.444,0.521,0.52,0.556,0.217,0.6920000000000001,0,NA,NA,0.37,0.775,2014-15
Kevin Degnan,56.99999999999999,0.41600000000000004,0.395,0.35100000000000003,0.6,0.583,0.21100000000000002,0.25,0.667,0.439,0.2,1,0.24600000000000002,0.5710000000000001,2014-15
Steve Smith,49,0.485,0.49,0.040999999999999995,0,NA,0.08199999999999999,0.75,0.667,0.878,0.326,1,0.02,0,2014-15
Malcolm Gilbert,30,0.326,0.267,0.467,0.28600000000000003,0.75,0.5329999999999999,0.25,0.5,0,NA,NA,0.36700000000000005,0.636,2014-15
Doug Chappell,13,0.20800000000000002,0.154,0.231,0.33299999999999996,1,0.231,0.33299999999999996,1,0.5379999999999999,0,NA,0.615,0.375,2014-15
Demarcus Threatt,5,0.6609999999999999,0.7,0.6,0.33299999999999996,0,0.2,1,0,0.2,1,1,1.4,0.5710000000000001,2014-15
Andrew Leone,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2014-15
Total,1578,0.49699999999999994,0.452,0.361,0.522,0.391,0.25,0.301,0.32799999999999996,0.389,0.322,0.8540000000000001,0.371,0.716,2014-15
