shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.32899999999999996,0.524,0.136,0.607,2015-16
2pt Jumpers,0.289,0.314,0.044000000000000004,0.32799999999999996,2015-16
3pt Shots,0.38299999999999995,0.401,0.006,0.40399999999999997,2015-16
