name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Seth Dugan,42,0.156,0.17,0.75,0.02,0,0,2018-19
Josh Davis,18,0.162,0.129,0.5,0,0,NA,2018-19
Kawanise Wilkins,15,0.139,0.16399999999999998,0.643,0.026000000000000002,0.067,1,2018-19
Patrick Emilien,10,0.146,0.105,0.33299999999999996,0.375,1,1,2018-19
Michael Flowers,4,0.012,0,0,0.018000000000000002,0.02,0.5,2018-19
DJ Houston,2,0.105,0.25,1,0,0,NA,2018-19
Adida Ikongshul,2,0.16699999999999998,0.2,1,0.125,0,0,2018-19
Adrian Martin,2,0.053,0,0,0.048,0,0,2018-19
TJ Clifford,2,0.16699999999999998,0.25,1,0,0,NA,2018-19
William Boyer-Richard,1,0,0,NA,0.071,0.14300000000000002,1,2018-19
Jared Printy,1,0,0,NA,0.038,0,0,2018-19
Total,99,0.125,0.14,0.6509999999999999,0.027999999999999997,0.037000000000000005,0.5,2018-19
