name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Omar Strong,426,0.56,0.526,0.063,0.444,0.16699999999999998,0.16399999999999998,0.457,0.188,0.772,0.365,0.733,0.21600000000000003,0.848,2012-13
Raymond Penn,351,0.49,0.46399999999999997,0.19399999999999998,0.441,0.16699999999999998,0.271,0.326,0.032,0.536,0.36200000000000004,0.544,0.217,0.6970000000000001,2012-13
Fred Sturdivant,233,0.592,0.605,0.665,0.723,0.589,0.322,0.387,0.517,0.013000000000000001,0,NA,0.511,0.513,2012-13
Lawrence Johnson-Danner,224.00000000000003,0.56,0.551,0.08,0.556,0.4,0.214,0.45799999999999996,0.682,0.705,0.386,0.951,0.11199999999999999,0.68,2012-13
Aaron Clayborn,168,0.5740000000000001,0.56,0.619,0.644,0.5820000000000001,0.369,0.435,0.519,0.012,0,NA,0.45799999999999996,0.61,2012-13
Madarious Gibbs,156,0.526,0.49,0.455,0.521,0.162,0.256,0.35,0.429,0.28800000000000003,0.37799999999999995,0.8240000000000001,0.48700000000000004,0.645,2012-13
Kyrie Sutton,127,0.51,0.512,0.47200000000000003,0.5670000000000001,0.6759999999999999,0.528,0.46299999999999997,0.516,0,NA,NA,0.48,0.475,2012-13
Dexter Ellington,65,0.358,0.32299999999999995,0.12300000000000001,0.625,0.6,0.092,0.16699999999999998,1,0.785,0.196,1,0.24600000000000002,0.625,2012-13
Billy Rosenberg,7.000000000000001,0.741,0.7140000000000001,0.5710000000000001,0.5,1,0.429,1,1,0,NA,NA,1.143,0.75,2012-13
Ethan Blackwell,5,0.3,0.3,0.2,0,NA,0.4,0,NA,0.4,0.5,1,0,NA,2012-13
Nick Barnes,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2012-13
"DEMUYNCK,JOURDAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
Total,1763,0.538,0.519,0.293,0.598,0.485,0.265,0.406,0.405,0.441,0.35600000000000004,0.7509999999999999,0.312,0.636,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
