name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Shabazz Muhammad,37,0.213,0.212,0.63,0.045,0.061,0.5,2012-13,UCLA
Kyle Anderson,26,0.182,0.162,0.55,0.040999999999999995,0.087,0.667,2012-13,UCLA
David Wear,23,0.22399999999999998,0.196,0.526,0.04,0.027999999999999997,0.25,2012-13,UCLA
Travis Wear,21,0.21899999999999997,0.151,0.5,0.025,0.024,0.4,2012-13,UCLA
Jordan Adams,11,0.09300000000000001,0.07400000000000001,0.5710000000000001,0.027999999999999997,0.031,0.5,2012-13,UCLA
Joshua Smith,5,0.25,0.3,0.75,0.5,0,0,2012-13,UCLA
Tony Parker,4,0.091,0.037000000000000005,0.25,0,0,NA,2012-13,UCLA
Larry Drew II,2,0,0,NA,0.022000000000000002,0.027000000000000003,0.5,2012-13,UCLA
Khalid McCaskill,1,1,1,1,NA,NA,NA,2012-13,UCLA
Norman Powell,1,0,0,NA,0.031,0,0,2012-13,UCLA
Total,131,0.14800000000000002,0.131,0.561,0.035,0.040999999999999995,0.455,2012-13,UCLA
