name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Williams Eric,34,0.21100000000000002,0.24,0.6920000000000001,0.085,0.05,0.14300000000000002,2018-19,Duquesne
Michael Hughes,25,0.204,0.152,0.522,0.011000000000000001,0,0,2018-19,Duquesne
Marcus Weathers,24,0.209,0.162,0.522,0.017,0,0,2018-19,Duquesne
Amari Kelly,7,0.171,0.11800000000000001,0.33299999999999996,0.055999999999999994,0.111,1,2018-19,Duquesne
Frankie Hughes,4,0.10300000000000001,0.1,0.5,0,0,NA,2018-19,Duquesne
Austin Rotroff,3,0.1,0.095,0.667,0,0,NA,2018-19,Duquesne
Sincere Carry,3,0.02,0.017,0.5,0,0,NA,2018-19,Duquesne
Tavian Dunn-Martin,2,0.065,0,0,0,0,NA,2018-19,Duquesne
Mike Lewis II,2,0.25,0.25,0.5,0,0,NA,2018-19,Duquesne
Kellon Taylor,2,0.25,0.33299999999999996,1,0.5,NA,0,2018-19,Duquesne
Norman Lamar,1,0,0,NA,0.053,0,0,2018-19,Duquesne
Total,107,0.14800000000000002,0.133,0.5539999999999999,0.03,0.013999999999999999,0.16699999999999998,2018-19,Duquesne
