shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39899999999999997,0.581,0.102,0.647,2014-15
2pt Jumpers,0.363,0.32899999999999996,0.067,0.353,2014-15
3pt Shots,0.23800000000000002,0.306,0.019,0.312,2014-15
