name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Pascal Siakam,45,0.209,0.20800000000000002,0.6940000000000001,0.069,0.065,0.375,2014-15,NewMexicoSt.
Tshilidzi Nephawe,33,0.259,0.33299999999999996,0.7859999999999999,0.114,0.14300000000000002,0.4,2014-15,NewMexicoSt.
Remi Barry,21,0.154,0.141,0.5,0.025,0,0,2014-15,NewMexicoSt.
Jalyn Pennie,18,0.516,0.5,0.625,0.125,0,0,2014-15,NewMexicoSt.
Johnathon Wilkins,16,0.295,0.25,0.462,0.077,0.188,1,2014-15,NewMexicoSt.
DK Eldridge,14,0.159,0.237,0.9,0.055,0.037000000000000005,0.25,2014-15,NewMexicoSt.
Daniel Mullings,13,0.11800000000000001,0.07,0.33299999999999996,0.019,0,0,2014-15,NewMexicoSt.
Matt Taylor,6,0.222,0.231,0.5,0,0,NA,2014-15,NewMexicoSt.
Braxton Huggins,5,0,0,NA,0.2,0.25,0.5,2014-15,NewMexicoSt.
Tanveer Bhullar,1,0,0,NA,0.111,0.33299999999999996,1,2014-15,NewMexicoSt.
Ian Baker,1,0.023,0.042,1,0,0,NA,2014-15,NewMexicoSt.
Total,173,0.19,0.204,0.636,0.055,0.057999999999999996,0.387,2014-15,NewMexicoSt.
