name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Taevaunn Prince,16,0.16399999999999998,0.111,0.455,0.109,0.1,0.4,2011-12
Tony Fiegen,16,0.147,0.10300000000000001,0.429,0.019,0.053,1,2011-12
Nate Wolters,14,0.045,0.045,0.6,0.02,0,0,2011-12
Griffan Callahan,11,0.19,0.24,0.75,0.10300000000000001,0,0,2011-12
Chad White,10,0.141,0.2,0.889,0.021,0,0,2011-12
Marcus Heemstra,9,0.31,0.316,0.667,0,0,NA,2011-12
Jordan Dykstra,7,0.096,0.102,0.7140000000000001,0,0,NA,2011-12
Zach Horstman,5,0.222,0.25,0.5,0.111,0,0,2011-12
Brayden Carlson,1,0.027000000000000003,0.04,1,0,0,NA,2011-12
Total,89,0.111,0.11,0.616,0.027999999999999997,0.018000000000000002,0.25,2011-12
