name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cole Dickerson,15,0.071,0.046,0.429,0.052000000000000005,0.048,0.375,2012-13,SanFrancisco
Mark Tollefsen,6,0.083,0.049,0.5,0.077,0.16699999999999998,1,2012-13,SanFrancisco
Tim Derksen,6,0.040999999999999995,0.043,0.667,0.1,0,0,2012-13,SanFrancisco
Tao Xu,4,0.12,0.077,0.33299999999999996,0.021,0.053,1,2012-13,SanFrancisco
Frank Rogers,3,0.16699999999999998,0.222,1,0.053,0,0,2012-13,SanFrancisco
Cody Doolin,3,0.009000000000000001,0,0,0.024,0.059000000000000004,1,2012-13,SanFrancisco
De'End Parker,3,0.013999999999999999,0.026000000000000002,1,0.015,0.044000000000000004,1,2012-13,SanFrancisco
Matt Christiansen,3,0.13,0.133,0.667,0,0,NA,2012-13,SanFrancisco
Avry Holmes,1,0.062,0,0,0,0,NA,2012-13,SanFrancisco
Total,44,0.051,0.044000000000000004,0.52,0.034,0.048,0.526,2012-13,SanFrancisco
