shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.256,0.653,0.053,0.6890000000000001,2012-13,SanFrancisco
2pt Jumpers,0.405,0.382,0.051,0.402,2012-13,SanFrancisco
3pt Shots,0.33899999999999997,0.342,0.005,0.344,2012-13,SanFrancisco
