name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Knight,16,0.127,0.11599999999999999,0.625,0.06,0.067,0.5,2017-18
Adrease Jackson,15,0.26899999999999996,0.235,0.5710000000000001,0.17800000000000002,0.14300000000000002,0.375,2017-18
Will Emery,14,0.11800000000000001,0.062,0.3,0.105,0.125,0.5,2017-18
Aaryn Rai,9,0.154,0.14300000000000002,0.5,0.152,0,0,2017-18
Taylor Johnson,4,0.039,0,0,0.013999999999999999,0.026000000000000002,1,2017-18
Brendan Barry,2,0,0,NA,0.02,0.055999999999999994,1,2017-18
Ian Sistare,2,0.105,0.111,0.5,0,0,NA,2017-18
Miles Wright,1,0.015,0,0,0,0,NA,2017-18
Joseph Cook,1,0.33299999999999996,0.33299999999999996,1,NA,NA,NA,2017-18
Total,64,0.08199999999999999,0.062,0.444,0.059000000000000004,0.057,0.40700000000000003,2017-18
