start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.10400000000000001,0.589,0.35600000000000004,0.688,0.207,0.429,0.43700000000000006,0.39,2017-18
"Rebound, 11-30 s",0.23800000000000002,0.46299999999999997,0.262,0.469,0.34299999999999997,0.45299999999999996,0.395,0.311,2017-18
"Opp score, 0-10 s",0.039,0.55,0.28,0.5710000000000001,0.18,0.33299999999999996,0.54,0.40700000000000003,2017-18
"Opp score, 11-30 s",0.426,0.5379999999999999,0.27699999999999997,0.588,0.298,0.39399999999999996,0.425,0.40399999999999997,2017-18
"Steal, 0-10 s",0.05,0.669,0.631,0.8540000000000001,0.092,0.667,0.27699999999999997,0.16699999999999998,2017-18
"Steal, 11-30 s",0.025,0.375,0.21899999999999997,0.7140000000000001,0.43799999999999994,0.28600000000000003,0.344,0.182,2017-18
Transition,0.193,0.602,0.41200000000000003,0.738,0.172,0.442,0.41600000000000004,0.35600000000000004,2017-18
