shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.373,0.635,0.067,0.68,2015-16,Lafayette
2pt Jumpers,0.263,0.368,0.039,0.38299999999999995,2015-16,Lafayette
3pt Shots,0.364,0.35700000000000004,0.006,0.359,2015-16,Lafayette
