name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Matt Klinewski,15,0.08,0.049,0.364,0.025,0.015,0.25,2015-16,Lafayette
Paulius Zalys,11,0.13,0.087,0.444,0.061,0.14300000000000002,1,2015-16,Lafayette
Ben Freeland,6,0.231,0.222,0.667,0,0,NA,2015-16,Lafayette
Zach Rufer,4,0.087,0.083,0.5,0.083,0,0,2015-16,Lafayette
Tyler Barlow,4,0.444,0.5,0.5,0,0,NA,2015-16,Lafayette
Nathaniel Musters,4,0.28600000000000003,0.125,0.25,0,0,NA,2015-16,Lafayette
Bryce Scott,2,0.022000000000000002,0,0,0,0,NA,2015-16,Lafayette
Auston Evans,1,0,0,NA,0.1,0.5,1,2015-16,Lafayette
Eric Stafford,1,0.1,0.2,1,0,0,NA,2015-16,Lafayette
Monty Boykins,1,0,0,NA,0.016,0.042,1,2015-16,Lafayette
Total,49,0.068,0.054000000000000006,0.447,0.018000000000000002,0.025,0.556,2015-16,Lafayette
