shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.371,0.603,0.113,0.679,2016-17
2pt Jumpers,0.276,0.337,0.083,0.36700000000000005,2016-17
3pt Shots,0.353,0.337,0.019,0.344,2016-17
