name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Wyatt Walker,35,0.166,0.195,0.8,0.11900000000000001,0.222,0.4,2015-16
Jamal Shabazz,14,0.235,0.214,0.5,0.069,0.083,0.5,2015-16
Iman Johnson,11,0.153,0.175,0.778,0.054000000000000006,0.083,0.5,2015-16
Alex Peters,11,0.21100000000000002,0.17600000000000002,0.375,0.2,0.4,0.667,2015-16
Matt Rose,10,0.294,0.467,0.7,0,0,NA,2015-16
Eric Adams,9,0.42100000000000004,0.583,0.875,0.077,0.33299999999999996,1,2015-16
Darius Jones-Gibson,8,0.039,0.044000000000000004,0.625,0,0,NA,2015-16
Marcus Johnson,7,0.068,0.10300000000000001,0.8,0.095,0,0,2015-16
Christen Cunningham,3,0.016,0.026000000000000002,1,0.006999999999999999,0.017,1,2015-16
Dakota Quinn,2,0.065,0.05,0.5,0,0,NA,2015-16
Total,110,0.114,0.136,0.7020000000000001,0.036000000000000004,0.049,0.5,2015-16
