shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.324,0.613,0.11199999999999999,0.69,2015-16,Samford
2pt Jumpers,0.303,0.358,0.07,0.385,2015-16,Samford
3pt Shots,0.373,0.361,0.012,0.365,2015-16,Samford
