start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.132,0.48700000000000004,0.37,0.563,0.166,0.41,0.46399999999999997,0.303,2018-19
"Rebound, 11-30 s",0.235,0.447,0.242,0.505,0.402,0.327,0.35600000000000004,0.36200000000000004,2018-19
"Score, 0-10 s",0.043,0.428,0.303,0.696,0.263,0.15,0.434,0.273,2018-19
"Score, 11-30 s",0.41600000000000004,0.467,0.239,0.5820000000000001,0.40399999999999997,0.35100000000000003,0.358,0.34700000000000003,2018-19
"Steal, 0-10 s",0.047,0.6609999999999999,0.536,0.8220000000000001,0.155,0.385,0.31,0.34600000000000003,2018-19
"Steal, 11-30 s",0.026000000000000002,0.402,0.196,0.33299999999999996,0.413,0.263,0.391,0.389,2018-19
Transition,0.222,0.513,0.392,0.6579999999999999,0.182,0.33299999999999996,0.425,0.304,2018-19
