shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.40700000000000003,0.626,0.057,0.664,2016-17
2pt Jumpers,0.253,0.377,0.02,0.385,2016-17
3pt Shots,0.34,0.363,0.003,0.364,2016-17
