start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.168,0.509,0.285,0.6,0.19899999999999998,0.304,0.516,0.359,2018-19,NotreDame
"Rebound, 11-30 s",0.212,0.41700000000000004,0.16899999999999998,0.5670000000000001,0.379,0.348,0.452,0.28,2018-19,NotreDame
"Opp score, 0-10 s",0.040999999999999995,0.551,0.391,0.815,0.11599999999999999,0.5,0.493,0.235,2018-19,NotreDame
"Opp score, 11-30 s",0.40299999999999997,0.42100000000000004,0.20600000000000002,0.561,0.33299999999999996,0.271,0.462,0.311,2018-19,NotreDame
"Steal, 0-10 s",0.036000000000000004,0.617,0.6,0.75,0.083,0.8,0.317,0.21100000000000002,2018-19,NotreDame
"Steal, 11-30 s",0.021,0.5429999999999999,0.34299999999999997,0.833,0.28600000000000003,0.3,0.371,0.308,2018-19,NotreDame
Transition,0.245,0.532,0.349,0.6779999999999999,0.168,0.36200000000000004,0.483,0.32299999999999995,2018-19,NotreDame
