name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Wil Carter,36,0.166,0.20800000000000002,0.769,0.07,0.069,0.4,2011-12
Stephon Smith,14,0.19399999999999998,0.19399999999999998,0.583,0.054000000000000006,0,0,2011-12
James Kinney,9,0.055,0.091,0.8,0.018000000000000002,0.025,0.5,2011-12
Matt Ballard,6,0.353,0.14300000000000002,0.16699999999999998,0,0,NA,2011-12
Chris Jones,6,0.128,0.14300000000000002,0.667,0,0,NA,2011-12
Lavanne Pennington,4,0.10800000000000001,0.267,1,0,0,NA,2011-12
Garrett Ton,2,0.25,0,0,0.2,0,0,2011-12
Keith Shamburger,2,0,0,NA,0,0,NA,2011-12
Calvin Douglas,1,0.083,0.14300000000000002,1,0,0,NA,2011-12
D.J. Brown,1,0,0,NA,0.034,0.16699999999999998,1,2011-12
Total,81,0.109,0.139,0.672,0.028999999999999998,0.032,0.375,2011-12
