name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
James Kinney,420,0.538,0.507,0.217,0.484,0.386,0.26899999999999996,0.354,0.325,0.514,0.39799999999999996,0.884,0.179,0.853,2011-12
Keith Shamburger,337,0.483,0.414,0.214,0.41700000000000004,0.1,0.28800000000000003,0.34,0.061,0.499,0.304,0.667,0.442,0.772,2011-12
Wil Carter,303,0.56,0.513,0.518,0.611,0.594,0.47200000000000003,0.406,0.638,0.01,0.33299999999999996,1,0.43200000000000005,0.748,2011-12
D.J. Brown,197,0.506,0.447,0.264,0.48100000000000004,0.24,0.147,0.207,0.16699999999999998,0.589,0.32799999999999996,0.895,0.41600000000000004,0.768,2011-12
Calvin Douglas,181,0.443,0.41700000000000004,0.066,0.583,0.429,0.155,0.35700000000000004,0.5,0.779,0.27699999999999997,0.897,0.127,0.826,2011-12
Stephon Smith,99,0.512,0.505,0.626,0.581,0.444,0.374,0.37799999999999995,0.7859999999999999,0,NA,NA,0.32299999999999995,0.531,2011-12
Chris Jones,81,0.4750000000000001,0.457,0.58,0.596,0.7140000000000001,0.40700000000000003,0.273,0.889,0.012,0,NA,0.358,0.552,2011-12
Lavanne Pennington,79,0.369,0.304,0.46799999999999997,0.405,0.33299999999999996,0.253,0.15,0.33299999999999996,0.278,0.182,1,0.316,0.76,2011-12
Matt Ballard,46,0.402,0.326,0.37,0.41200000000000003,0.429,0.63,0.276,0.75,0,NA,NA,0.63,0.621,2011-12
Jaleel Williams,31,0.517,0.484,0.226,0.7140000000000001,0.4,0.161,0.2,0,0.613,0.316,1,0.258,0.75,2011-12
Aalim Moor,14.000000000000002,0.607,0.607,0.14300000000000002,0,NA,0.5,0.5710000000000001,0.75,0.35700000000000004,0.6,0.667,0,NA,2011-12
Nick Grieves,10,0.6,0.6,0,NA,NA,0,NA,NA,1,0.4,1,0,NA,2011-12
Garrett Ton,9,0.503,0.444,0.444,0.75,0.33299999999999996,0.556,0.2,1,0,NA,NA,0.222,1,2011-12
Joe Henson,2,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0.5,0,2011-12
Jeremy Pope,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2011-12
"JOHNSON,TYLER",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,1810.0000000000002,0.503,0.45899999999999996,0.31,0.527,0.449,0.302,0.342,0.47100000000000003,0.387,0.331,0.845,0.324,0.746,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
