name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Aubrey Williams,34,0.255,0.31,0.7859999999999999,0.12,0.2,0.5,2015-16
Kendrick Ray,16,0.09,0.10400000000000001,0.8,0.006,0.017,1,2015-16
Bernard Morena,14,0.14400000000000002,0.18600000000000003,0.846,0.012,0,0,2015-16
Nigel Pruitt,9,0.214,0.14800000000000002,0.444,0,0,NA,2015-16
Jordan Jones,8,0.2,0.25,0.7140000000000001,0.013000000000000001,0,0,2015-16
Kyle Clarke,7,0.171,0.2,0.7140000000000001,0,0,NA,2015-16
Yonel Brown,6,0.027000000000000003,0.034,0.667,0.02,0.033,0.667,2015-16
Tracy Hector,3,0.125,0.14300000000000002,0.5,0,0,NA,2015-16
Kosta Jankovic,1,0.16699999999999998,0.2,1,0,0,NA,2015-16
Nick Masterson,1,0,0,NA,0.02,0.067,1,2015-16
Total,99,0.133,0.159,0.741,0.019,0.03,0.5379999999999999,2015-16
