name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
James Suber,33,0.25,0.254,0.64,0.25,0.077,0.125,2018-19,CSUBakersfield
Justin Edler-Davis,18,0.22699999999999998,0.265,0.6,0.027000000000000003,0.036000000000000004,0.5,2018-19,CSUBakersfield
Greg Lee,14,0.214,0.20800000000000002,0.556,0.055999999999999994,0.047,0.4,2018-19,CSUBakersfield
Justin McCall,10,0.133,0.065,0.33299999999999996,0.10800000000000001,0,0,2018-19,CSUBakersfield
Jarkel Joiner,10,0.028999999999999998,0.03,0.667,0.022000000000000002,0.033,0.6,2018-19,CSUBakersfield
Darrin Person,9,0.2,0.214,0.6,0.16,0.3,0.75,2018-19,CSUBakersfield
Taze Moore,7,0.083,0.098,0.667,0.017,0,0,2018-19,CSUBakersfield
Rickey Holden,6,0.015,0.03,1,0.032,0.025,0.25,2018-19,CSUBakersfield
Kevin McNeal,6,0.192,0.182,0.4,0.034,0.091,1,2018-19,CSUBakersfield
Darius Williams,4,0.107,0.231,1,0.05,0,0,2018-19,CSUBakersfield
Damiyne Durham,3,0.071,0.059000000000000004,0.5,0,0,NA,2018-19,CSUBakersfield
Cartrell Thompson,2,0.33299999999999996,0.4,1,0,0,NA,2018-19,CSUBakersfield
Bray Barnes,1,0.5,1,1,0,0,NA,2018-19,CSUBakersfield
Total,123,0.135,0.14300000000000002,0.614,0.044000000000000004,0.039,0.34299999999999997,2018-19,CSUBakersfield
