shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.315,0.701,0.083,0.764,2017-18
2pt Jumpers,0.243,0.42200000000000004,0.04,0.44,2017-18
3pt Shots,0.442,0.373,0.006999999999999999,0.376,2017-18
