name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Eric Adams,24,0.17600000000000002,0.16699999999999998,0.75,0,0,NA,2017-18
Alex Thompson,11,0.125,0.09300000000000001,0.556,0.024,0,0,2017-18
Triston Chambers,8,0.24,0.278,0.833,0.055999999999999994,0.14300000000000002,0.5,2017-18
Demetrius Denzel-Dyson,8,0.053,0.068,0.8,0.027000000000000003,0,0,2017-18
Alex Peters,7,0.182,0.192,0.833,0.125,0,0,2017-18
Stefan Lakic,5,0.114,0.133,0.8,0,0,NA,2017-18
Wyatt Walker,3,0.222,0.33299999999999996,1,0.16699999999999998,0,0,2017-18
Christen Cunningham,1,0.04,0.05,1,0,0,NA,2017-18
Justin Coleman,1,0,0,NA,0.012,0,0,2017-18
Kevion Nolan,1,0.083,0.125,1,0,0,NA,2017-18
Total,69,0.092,0.10400000000000001,0.763,0.021,0.006999999999999999,0.111,2017-18
