name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Demetrius Denzel-Dyson,358,0.593,0.561,0.265,0.621,0.424,0.204,0.301,0.455,0.531,0.42100000000000004,0.888,0.31,0.7659999999999999,2017-18
Justin Coleman,336,0.561,0.519,0.298,0.53,0.057,0.244,0.439,0.027999999999999997,0.45799999999999996,0.37,0.649,0.307,0.8059999999999999,2017-18
Alex Thompson,281,0.554,0.523,0.256,0.75,0.722,0.292,0.402,0.6970000000000001,0.452,0.315,0.975,0.242,0.779,2017-18
Triston Chambers,206.99999999999997,0.619,0.599,0.121,0.72,0.444,0.174,0.19399999999999998,0.28600000000000003,0.705,0.452,0.97,0.203,0.7859999999999999,2017-18
Eric Adams,185,0.7,0.6809999999999999,0.735,0.794,0.787,0.265,0.36700000000000005,0.5,0,NA,NA,0.503,0.742,2017-18
Josh Sharkey,151,0.534,0.44,0.596,0.544,0.122,0.23199999999999998,0.28600000000000003,0.1,0.172,0.192,0.6,0.755,0.754,2017-18
Stefan Lakic,104,0.631,0.611,0.423,0.682,0.7,0.154,0.5,0.5,0.423,0.386,1,0.17300000000000001,0.833,2017-18
Kevion Nolan,87,0.515,0.506,0.138,0.667,0.625,0.161,0.429,0.33299999999999996,0.701,0.32799999999999996,1,0.08,0.7140000000000001,2017-18
Christen Cunningham,67,0.49100000000000005,0.47,0.373,0.8,0.45,0.373,0.28,0.14300000000000002,0.254,0.17600000000000002,0.667,0.10400000000000001,0.857,2017-18
Alex Peters,41,0.6609999999999999,0.6829999999999999,0.805,0.7879999999999999,0.769,0.195,0.25,0.5,0,NA,NA,0.537,0.545,2017-18
Wyatt Walker,15,0.518,0.467,0.6,0.667,0.33299999999999996,0.4,0.16699999999999998,0,0,NA,NA,0.33299999999999996,0.8,2017-18
Gerald Smith,8,0.303,0.188,0.25,0,NA,0.125,0,NA,0.625,0.2,1,0.5,0.75,2017-18
Tanner Tapp,6,0,0,0.16699999999999998,0,NA,0.16699999999999998,0,NA,0.667,0,NA,0,NA,2017-18
"DIXON,NAT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
"LONDON,MAKINDE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,1846,0.583,0.55,0.349,0.669,0.517,0.23199999999999998,0.35,0.36,0.419,0.373,0.879,0.322,0.764,2017-18
