name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Seth Towns,384,0.545,0.501,0.266,0.5,0.294,0.36200000000000004,0.33799999999999997,0.106,0.37200000000000005,0.441,0.54,0.307,0.805,2017-18
Chris Lewis,286,0.618,0.601,0.636,0.7090000000000001,0.682,0.364,0.413,0.442,0,NA,NA,0.336,0.688,2017-18
Corey Johnson,185,0.522,0.505,0.081,0.733,0.545,0.054000000000000006,0.3,0.667,0.865,0.331,0.9620000000000001,0.086,0.875,2017-18
Christian Juzang,171,0.5730000000000001,0.52,0.193,0.5760000000000001,0.579,0.24600000000000002,0.31,0.077,0.561,0.396,0.816,0.31,0.887,2017-18
Justin Bassey,164,0.622,0.57,0.36,0.61,0.222,0.11,0.111,0.5,0.53,0.425,0.838,0.46299999999999997,0.816,2017-18
Bryce Aiken,152,0.515,0.428,0.36200000000000004,0.527,0.172,0.191,0.414,0,0.447,0.235,0.25,0.546,0.807,2017-18
Danilo Djuricic,134,0.521,0.5,0.313,0.619,0.5,0.157,0.381,0.25,0.53,0.31,1,0.201,0.7040000000000001,2017-18
Rio Haskett,126,0.406,0.397,0.302,0.474,0.055999999999999994,0.31,0.205,0,0.389,0.327,0.938,0.159,0.5,2017-18
Henry Welsh,55.00000000000001,0.44800000000000006,0.436,0.564,0.581,0.722,0.418,0.261,0.667,0.018000000000000002,0,NA,0.073,0.75,2017-18
Robert Baker,52,0.44,0.385,0.231,0.667,0.25,0.28800000000000003,0.2,0.667,0.48100000000000004,0.24,1,0.28800000000000003,0.8,2017-18
Reed Farley,24,0.25,0.25,0.083,0,NA,0.083,0,NA,0.833,0.2,1,0,NA,2017-18
Weisner Perez,24,0.511,0.5,0.792,0.632,0.41700000000000004,0.16699999999999998,0,NA,0.042,0,NA,0.125,0.667,2017-18
Chris Egi,7.000000000000001,0.6689999999999999,0.7140000000000001,0.7140000000000001,1,0.2,0.28600000000000003,0,NA,0,NA,NA,0.14300000000000002,0,2017-18
Andre Chatfield,5,0.3,0.3,0.2,0,NA,0.2,0,NA,0.6,0.33299999999999996,1,0,NA,2017-18
Robbie Feinberg,5,0.3,0.3,0,NA,NA,0,NA,NA,1,0.2,1,0,NA,2017-18
Zach Yoshor,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2017-18
Total,1775,0.541,0.503,0.336,0.607,0.46399999999999997,0.254,0.322,0.248,0.41100000000000003,0.353,0.778,0.28800000000000003,0.775,2017-18
