start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.12,0.408,0.311,0.5,0.17800000000000002,0.43799999999999994,0.511,0.228,2019-20
"Rebound, 11-30 s",0.259,0.469,0.253,0.51,0.313,0.331,0.434,0.363,2019-20
"Opp score, 0-10 s",0.03,0.667,0.311,0.7140000000000001,0.244,0.727,0.444,0.4,2019-20
"Opp score, 11-30 s",0.36700000000000005,0.44299999999999995,0.251,0.493,0.3,0.364,0.449,0.312,2019-20
"Steal, 0-10 s",0.037000000000000005,0.473,0.643,0.611,0.107,0,0.25,0.214,2019-20
"Steal, 11-30 s",0.027999999999999997,0.27399999999999997,0.23800000000000002,0.2,0.381,0.312,0.381,0.188,2019-20
Transition,0.188,0.46299999999999997,0.377,0.5660000000000001,0.174,0.449,0.44799999999999995,0.254,2019-20
