name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jalen Cobb,313,0.443,0.40399999999999997,0.214,0.433,0.31,0.364,0.316,0.222,0.42200000000000004,0.311,0.732,0.24600000000000002,0.74,2019-20,Fordham
Antwon Portley,217,0.496,0.449,0.12,0.385,0.2,0.364,0.44299999999999995,0.2,0.516,0.312,0.629,0.341,0.743,2019-20,Fordham
Ty Perry,195,0.532,0.51,0.174,0.618,0.47600000000000003,0.231,0.311,0.5,0.595,0.371,0.8370000000000001,0.16899999999999998,0.758,2019-20,Fordham
Erten Gazi,163,0.559,0.552,0.307,0.66,0.545,0.166,0.33299999999999996,0.222,0.528,0.37200000000000005,0.9059999999999999,0.147,0.625,2019-20,Fordham
Josh Colon,154,0.511,0.46399999999999997,0.318,0.49,0.042,0.162,0.4,0,0.519,0.312,0.84,0.318,0.7759999999999999,2019-20,Fordham
Joel Soriano,132,0.48400000000000004,0.455,0.545,0.486,0.514,0.455,0.41700000000000004,0.36,0,NA,NA,0.265,0.6859999999999999,2019-20,Fordham
Chuba Ohams,128,0.468,0.473,0.7809999999999999,0.55,0.436,0.16399999999999998,0.19,0.25,0.055,0.14300000000000002,0,0.406,0.423,2019-20,Fordham
Onyi Eyisi,111.00000000000001,0.501,0.45,0.721,0.5,0.675,0.27899999999999997,0.32299999999999995,0.3,0,NA,NA,0.505,0.679,2019-20,Fordham
Chris Austin,106,0.4070000000000001,0.406,0.17,0.5,0.667,0.311,0.39399999999999996,0.385,0.519,0.255,1,0.113,0.41700000000000004,2019-20,Fordham
Ivan Raut,95,0.44400000000000006,0.41600000000000004,0.07400000000000001,0.7140000000000001,0.6,0.105,0,NA,0.821,0.295,1,0.242,0.652,2019-20,Fordham
Kyle Rose,69,0.29300000000000004,0.28300000000000003,0.29,0.2,0,0.188,0.154,0,0.522,0.25,0.889,0.29,0.35,2019-20,Fordham
Total,1682.9999999999998,0.47800000000000004,0.45,0.311,0.507,0.445,0.272,0.345,0.266,0.41700000000000004,0.318,0.821,0.27,0.662,2019-20,Fordham
