name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Larry Brown,20,0.21600000000000003,0.276,0.727,0.153,0.174,0.444,2012-13
Joab Jerome,13,0.051,0.059000000000000004,0.75,0.08,0.10400000000000001,0.625,2012-13
Steve Johnson,10,0.222,0.28600000000000003,0.667,0.08199999999999999,0.053,0.25,2012-13
Shola Diop,10,0.25,0.308,1,0.3,0.4,0.667,2012-13
James Bourne,9,0.083,0.114,1,0.091,0.107,0.6,2012-13
Gideon Gamble,6,0.115,0.059000000000000004,0.33299999999999996,0.023,0.057999999999999996,1,2012-13
Derrick Henry,4,0.026000000000000002,0,0,0.028999999999999998,0.054000000000000006,0.667,2012-13
Reggie King,2,0.067,0.1,1,0.077,0.2,1,2012-13
Christian Farmer,1,0.125,0,0,0,0,NA,2012-13
Total,75,0.10800000000000001,0.127,0.7140000000000001,0.062,0.091,0.59,2012-13
