shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.285,0.602,0.086,0.659,2015-16,Missouri
2pt Jumpers,0.32299999999999995,0.373,0.06,0.397,2015-16,Missouri
3pt Shots,0.392,0.336,0.003,0.337,2015-16,Missouri
