name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jovaughn Love,15,0.153,0.196,0.818,0.031,0.057,0.5,2014-15,Ark.-PineBluff
Devin Berry,15,0.23399999999999999,0.179,0.455,0.14800000000000002,0.28600000000000003,0.5,2014-15,Ark.-PineBluff
Thaddeus Handley,9,0.085,0.085,0.667,0.075,0.083,0.33299999999999996,2014-15,Ark.-PineBluff
Jaylon Floyd,8,0.276,0.43799999999999994,0.875,0,0,NA,2014-15,Ark.-PineBluff
Trent Whiting,8,0.094,0.125,0.833,0.049,0,0,2014-15,Ark.-PineBluff
Deandre McIntrye,5,0.136,0.2,0.667,0.105,0.4,1,2014-15,Ark.-PineBluff
Jordan Brown,5,0.217,0.273,0.6,0,0,NA,2014-15,Ark.-PineBluff
Marcel Mosley,5,0.021,0.02,0.5,0.037000000000000005,0.04,0.33299999999999996,2014-15,Ark.-PineBluff
Ghiavonni Robinson,3,0,0,NA,0.05,0,0,2014-15,Ark.-PineBluff
Austin Cox,2,0.16699999999999998,0,0,0.5,0.5,1,2014-15,Ark.-PineBluff
Tevin Hammond,2,0.031,0,0,0,0,NA,2014-15,Ark.-PineBluff
Larry Johnson,1,1,1,1,0,0,NA,2014-15,Ark.-PineBluff
Chauncy Parker,1,0,0,NA,0.16699999999999998,0.5,1,2014-15,Ark.-PineBluff
Total,79,0.10400000000000001,0.11900000000000001,0.6609999999999999,0.047,0.069,0.435,2014-15,Ark.-PineBluff
