shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.345,0.604,0.09699999999999999,0.669,2014-15
2pt Jumpers,0.29600000000000004,0.353,0.109,0.396,2014-15
3pt Shots,0.359,0.369,0.006999999999999999,0.37200000000000005,2014-15
