shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.353,0.6920000000000001,0.06,0.736,2018-19,AlabamaA&M
2pt Jumpers,0.26,0.348,0.023,0.35600000000000004,2018-19,AlabamaA&M
3pt Shots,0.387,0.358,0.003,0.359,2018-19,AlabamaA&M
