name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Travis Wallace,39,0.15,0.158,0.7190000000000001,0.07200000000000001,0.059000000000000004,0.28600000000000003,2012-13
Andy Diaz,18,0.17600000000000002,0.203,0.812,0.045,0,0,2012-13
Charles McRoy,16,0.193,0.18899999999999997,0.636,0.091,0.133,0.4,2012-13
David Jeune,15,0.324,0.364,0.667,0.33299999999999996,0,0,2012-13
Beau Beech,12,0.217,0.222,0.6,0.026000000000000002,0.062,1,2012-13
Baebae Daniels,9,0.233,0.2,0.5710000000000001,0.095,0.125,0.5,2012-13
Will Wilson,2,0.035,0.037000000000000005,0.5,0,0,NA,2012-13
Parker Smith,2,0,0,NA,0,0,NA,2012-13
Cameron Naylor,2,0.182,0,0,0,0,NA,2012-13
Jerron Granberry,1,0.125,0,0,0,0,NA,2012-13
Total,116,0.16,0.17,0.667,0.049,0.043,0.3,2012-13
