name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Thatch Unruh,317,0.586,0.547,0.20800000000000002,0.652,0.419,0.20199999999999999,0.42200000000000004,0.29600000000000004,0.59,0.369,0.9279999999999999,0.319,0.802,2018-19,CentralArk.
Hayden Koval,293,0.592,0.544,0.324,0.726,0.667,0.307,0.35600000000000004,0.5,0.369,0.361,0.9740000000000001,0.396,0.802,2018-19,CentralArk.
Deandre Jones,286,0.581,0.514,0.322,0.5,0.065,0.157,0.37799999999999995,0.059000000000000004,0.521,0.376,0.768,0.5,0.818,2018-19,CentralArk.
Eddy Kayouloud,245.00000000000003,0.526,0.5,0.322,0.519,0.244,0.212,0.385,0.2,0.465,0.36,0.927,0.20800000000000002,0.745,2018-19,CentralArk.
Matthew Mondesir,170,0.4710000000000001,0.45,0.541,0.5329999999999999,0.265,0.24100000000000002,0.268,0,0.218,0.297,0.909,0.45899999999999996,0.5379999999999999,2018-19,CentralArk.
Tanner Schmit,153,0.492,0.474,0.15,0.7390000000000001,0.588,0.34,0.34600000000000003,0.444,0.51,0.321,0.96,0.131,0.75,2018-19,CentralArk.
Khaleem Bennett,153,0.47600000000000003,0.46399999999999997,0.575,0.659,0.5,0.32,0.14300000000000002,0.5710000000000001,0.105,0.25,1,0.51,0.5,2018-19,CentralArk.
Jared Chatham,109.00000000000001,0.506,0.46299999999999997,0.358,0.615,0.375,0.45,0.38799999999999996,0.632,0.193,0.23800000000000002,0.8,0.33899999999999997,0.73,2018-19,CentralArk.
SK Shittu,96,0.409,0.344,0.271,0.5379999999999999,0.5,0.635,0.262,0.312,0.094,0.222,0.5,0.281,0.852,2018-19,CentralArk.
Aaron Weidenaar,56.99999999999999,0.4280000000000001,0.386,0.07,0,NA,0.07,0.25,1,0.86,0.28600000000000003,0.929,0.14,1,2018-19,CentralArk.
Jordan Grant,16,1,1,0.062,1,1,0,NA,NA,0.938,0.667,1,0,NA,2018-19,CentralArk.
Brandon Vanover,4,0.511,0.5,0.25,1,0,0.5,0.5,1,0.25,0,NA,1.5,0.5,2018-19,CentralArk.
Total,1903,0.537,0.498,0.318,0.599,0.402,0.27,0.33299999999999996,0.35700000000000004,0.41200000000000003,0.35200000000000004,0.902,0.35,0.73,2018-19,CentralArk.
