shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.326,0.606,0.086,0.6629999999999999,2018-19,OhioSt.
2pt Jumpers,0.3,0.341,0.048,0.358,2018-19,OhioSt.
3pt Shots,0.374,0.327,0.003,0.32799999999999996,2018-19,OhioSt.
