shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.359,0.636,0.091,0.7,2012-13
2pt Jumpers,0.331,0.376,0.077,0.40700000000000003,2012-13
3pt Shots,0.31,0.402,0.002,0.402,2012-13
