shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.318,0.638,0.105,0.713,2016-17,Arkansas
2pt Jumpers,0.315,0.294,0.141,0.342,2016-17,Arkansas
3pt Shots,0.36700000000000005,0.332,0.005,0.33399999999999996,2016-17,Arkansas
