name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jake Kitchell,20,0.27899999999999997,0.308,0.706,0.091,0.133,0.667,2014-15,IndianaSt.
Khristian Smith,12,0.122,0.16699999999999998,0.8,0.019,0,0,2014-15,IndianaSt.
TJ Bell,9,0.179,0.16699999999999998,0.5710000000000001,0.069,0.1,0.5,2014-15,IndianaSt.
Justin Gant,8,0.092,0.067,0.429,0.01,0,0,2014-15,IndianaSt.
Devonte Brown,6,0.045,0.071,1,0.018000000000000002,0,0,2014-15,IndianaSt.
Brenton Scott,4,0.025,0,0,0.043,0.055999999999999994,0.5,2014-15,IndianaSt.
Tre' Bennett,2,0.022000000000000002,0,0,0.04,0,0,2014-15,IndianaSt.
Brandon Murphy,2,0.125,0,0,0,NA,NA,2014-15,IndianaSt.
Grant Prusator,1,0,NA,NA,0.16699999999999998,0,0,2014-15,IndianaSt.
Total,64,0.098,0.109,0.627,0.031,0.027000000000000003,0.308,2014-15,IndianaSt.
