name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Okaro White,38,0.213,0.255,0.818,0.038,0,0,2013-14,FloridaSt.
Montay Brandon,24,0.163,0.16899999999999998,0.588,0.086,0.042,0.14300000000000002,2013-14,FloridaSt.
Boris Bojanovsky,23,0.207,0.157,0.47100000000000003,0.122,0.115,0.5,2013-14,FloridaSt.
Aaron Thomas,17,0.051,0.042,0.444,0.051,0.054000000000000006,0.4,2013-14,FloridaSt.
Michael Ojo,13,0.28600000000000003,0.4,0.833,0.045,0,0,2013-14,FloridaSt.
Robert Gilchrist,12,0.214,0.156,0.41700000000000004,0,0,NA,2013-14,FloridaSt.
Devon Bookert,7,0.098,0.055999999999999994,0.25,0.031,0.053,0.667,2013-14,FloridaSt.
Jarquez Smith,5,0.16699999999999998,0.174,0.8,0,0,NA,2013-14,FloridaSt.
Ian Miller,2,0,0,NA,0.01,0,0,2013-14,FloridaSt.
Brandon Allen,1,1,NA,0,0,0,NA,2013-14,FloridaSt.
Total,142,0.146,0.155,0.627,0.044000000000000004,0.034,0.29600000000000004,2013-14,FloridaSt.
