shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34700000000000003,0.5379999999999999,0.188,0.6629999999999999,2014-15,St.John's(NY)
2pt Jumpers,0.29600000000000004,0.34700000000000003,0.139,0.40299999999999997,2014-15,St.John's(NY)
3pt Shots,0.358,0.33,0.004,0.331,2014-15,St.John's(NY)
