name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reggie Lynch,32,0.188,0.146,0.5710000000000001,0.151,0.16699999999999998,0.364,2013-14
John Jones,14,0.161,0.158,0.6,0.105,0.16699999999999998,0.5,2013-14
Bobby Hunter,11,0.085,0.113,0.875,0.027999999999999997,0.077,1,2013-14
Tony Wills,10,0.156,0.174,0.5710000000000001,0.091,0.1,0.33299999999999996,2013-14
Zach Lofton,8,0.086,0.111,0.6,0.022000000000000002,0.065,1,2013-14
Jamaal Samuel,8,0.33299999999999996,0.375,1,0.111,0.2,0.5,2013-14
Michael Middlebrooks,6,0.545,0.667,1,0,0,NA,2013-14
Daishon Knight,6,0.027999999999999997,0.051,1,0.027999999999999997,0.04,0.5,2013-14
Nick Zeisloft,6,0.667,0.6,0.75,0.053,0,0,2013-14
Kaza Keane,2,0.067,0.067,0.5,0,0,NA,2013-14
Paris Lee,1,0,0,NA,0.025,0.083,1,2013-14
Total,104,0.126,0.147,0.7040000000000001,0.055999999999999994,0.083,0.483,2013-14
