name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jeff Newberry,294,0.502,0.439,0.34700000000000003,0.49,0.4,0.303,0.348,0.29,0.35,0.311,0.812,0.36700000000000005,0.8240000000000001,2015-16
Leyton Hammonds,252.99999999999997,0.533,0.504,0.237,0.5329999999999999,0.5,0.312,0.46799999999999997,0.45899999999999996,0.451,0.342,0.897,0.20600000000000002,0.7879999999999999,2015-16
Jeffrey Carroll,212,0.527,0.505,0.316,0.597,0.575,0.11800000000000001,0.28,0.14300000000000002,0.5660000000000001,0.33299999999999996,0.9,0.222,0.7020000000000001,2015-16
Jawun Evans,206,0.5750000000000001,0.517,0.505,0.529,0.091,0.301,0.371,0.13,0.19399999999999998,0.475,0.632,0.408,0.833,2015-16
Chris Olivier,182,0.547,0.516,0.698,0.583,0.595,0.302,0.364,0.35,0,NA,NA,0.516,0.638,2015-16
Tyree Griffin,137,0.459,0.38,0.139,0.474,0.222,0.43799999999999994,0.36700000000000005,0.045,0.423,0.24100000000000002,0.643,0.526,0.736,2015-16
Tavarius Shine,131,0.49699999999999994,0.447,0.282,0.43200000000000005,0.562,0.053,0.28600000000000003,1,0.664,0.31,1,0.35100000000000003,0.7609999999999999,2015-16
Joe Burton,106,0.5700000000000001,0.561,0.28300000000000003,0.633,0.579,0.12300000000000001,0.231,0.33299999999999996,0.594,0.397,0.96,0.368,0.59,2015-16
Mitchell Solomon,85,0.538,0.488,0.541,0.652,0.6,0.235,0.35,0.7140000000000001,0.22399999999999998,0.158,1,0.541,0.696,2015-16
Anthony Allen,66,0.526,0.5,0.636,0.619,0.5379999999999999,0.364,0.292,0.429,0,NA,NA,0.652,0.581,2015-16
Phil Forte,26,0.613,0.5379999999999999,0.115,0.33299999999999996,0,0.26899999999999996,0.5710000000000001,0.25,0.615,0.375,0.5,0.5379999999999999,0.857,2015-16
Davon Dillard,5,0.365,0.4,0.4,0.5,1,0.2,1,0,0.4,0,NA,0.2,0,2015-16
Codey McElroy,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2015-16
Igor Ibaka,2,0.517,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,4,0.5,2015-16
Ford Stuen,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2015-16
Total,1709,0.527,0.483,0.375,0.552,0.46,0.259,0.37,0.305,0.366,0.32799999999999996,0.8540000000000001,0.38299999999999995,0.7290000000000001,2015-16
