shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.373,0.53,0.132,0.611,2015-16,OklahomaSt.
2pt Jumpers,0.27,0.33299999999999996,0.084,0.363,2015-16,OklahomaSt.
3pt Shots,0.35700000000000004,0.342,0.008,0.345,2015-16,OklahomaSt.
